153	NA	1687	9596
154	NA	1942	7894
155	NA	2670	451
156	NA	2364	3228
157	NA	8613	1764
158	NA	3745	871
159	NA	3061	4511
160	NA	550	4150
161	NA	3562	5849
162	NA	7634	2441
163	NA	4874	7791
164	NA	4555	5061
165	NA	3741	9565
166	NA	7041	3857
167	NA	3306	907
168	NA	9575	7708
169	NA	7176	899
170	NA	9054	1782
171	NA	4419	8476
172	NA	2996	2918
173	NA	8216	997
174	NA	3056	3584
175	NA	8250	922
176	NA	464	2171
177	NA	9959	5808
178	NA	3816	1229
179	NA	9892	3292
180	NA	4216	3421
181	NA	6846	9077
182	NA	2540	3842
183	NA	4753	3813
184	NA	6769	3845
185	NA	1998	684
186	NA	3603	4162
187	NA	4297	354
188	NA	7795	8760
189	NA	1917	1624
190	NA	5636	6115
191	NA	8587	8301
192	NA	8728	223
193	NA	7785	2906
194	NA	8866	4423
195	NA	9708	7801
196	NA	4890	1577
197	NA	9056	9863
198	NA	3735	730
199	NA	6958	4245
200	NA	9090	5268
201	NA	1791	9503
202	NA	6776	8786
203	NA	1547	6953
204	NA	2689	9909
205	NA	7817	3734
206	NA	6580	4672
207	NA	2466	2011
208	NA	6961	2373
209	NA	9075	5060
210	NA	6863	8343
211	NA	6067	588
212	NA	2819	7154
213	NA	5628	7608
214	NA	746	3127
215	NA	6076	7752
216	NA	1581	7607
217	NA	3206	8313
218	NA	2732	4601
219	NA	9198	4986
220	NA	9569	9439
221	NA	48	3219
222	NA	761	2840
223	NA	368	1835
224	NA	8115	4391
225	NA	3191	6675
226	NA	5765	8066
227	NA	4064	2801
228	NA	2087	4385
229	NA	3616	3181
230	NA	7539	4822
231	NA	1983	6589
232	NA	1355	3493
233	NA	9298	8836
234	NA	6567	4776
235	NA	6829	901
236	NA	1198	4563
237	NA	6265	2301
238	NA	6897	584
239	NA	7421	3028
240	NA	5507	1876
241	NA	5724	9943
242	NA	6512	3498
243	NA	1870	8323
244	NA	8382	4474
245	NA	3455	2830
246	NA	3826	1707
247	NA	3705	2099
248	NA	7258	4840
249	NA	6295	6932
250	NA	2773	1051
251	NA	3213	5162
252	NA	9275	5494
253	NA	9233	5473
254	NA	8261	306
255	NA	6783	8266
256	NA	689	6267
257	NA	21	3306
258	NA	7609	6883
259	NA	6467	5809
260	NA	2982	4630
261	NA	5764	9675
262	NA	8872	828
263	NA	3702	6919
264	NA	2043	1189
265	NA	7083	6439
266	NA	8138	5740
267	NA	3383	5850
268	NA	1228	6359
269	NA	6508	9702
270	NA	220	3285
271	NA	6612	9135
272	NA	8238	6432
273	NA	4451	5
274	NA	7046	5381
275	NA	6817	4906
276	NA	1364	8286
277	NA	3572	3794
278	NA	1132	357
279	NA	8945	3768
280	NA	4258	8676
281	NA	2381	2625
282	NA	8103	4482
283	NA	1034	6186
284	NA	2157	330
285	NA	6655	2575
286	NA	5409	6182
287	NA	9999	9448
288	NA	9498	522
289	NA	7211	334
290	NA	1172	8839
291	NA	9988	8806
292	NA	5942	4052
293	NA	4205	8601
294	NA	5874	572
295	NA	706	9425
296	NA	5167	9403
297	NA	2054	4122
298	NA	4918	9952
299	NA	7465	8924
300	NA	9106	4715
301	NA	6925	8838
302	NA	685	9223
303	NA	9194	2108
304	NA	7283	3922
305	NA	2199	4386
306	NA	7725	8466
307	NA	163	7239
308	NA	3474	389
309	NA	2915	5734
310	NA	2256	7864
311	NA	4836	9416
312	NA	8262	1545
313	NA	7194	5744
314	NA	7132	4484
315	NA	8955	6419
316	NA	2479	6603
317	NA	7489	3145
318	NA	9744	9361
319	NA	8379	2133
320	NA	1514	1817
321	NA	9088	20
322	NA	7796	3341
323	NA	7807	1763
324	NA	2295	5253
325	NA	8023	2929
326	NA	1179	6053
327	NA	3085	4607
328	NA	7581	7530
329	NA	7531	5097
330	NA	6194	590
331	NA	1978	7178
332	NA	7186	1871
333	NA	4139	3150
334	NA	264	8619
335	NA	2753	247
336	NA	2252	8382
337	NA	6950	9960
338	NA	2627	1441
339	NA	7620	8964
340	NA	737	1392
341	NA	4687	8950
342	NA	9556	1395
343	NA	3145	1465
344	NA	1813	7665
345	NA	9902	6387
346	NA	2057	3615
347	NA	2239	642
348	NA	7471	9447
349	NA	5138	2153
350	NA	9995	1794
351	NA	7950	6717
352	NA	3212	4604
353	NA	3562	4020
354	NA	3553	514
355	NA	1904	8210
356	NA	4320	388
357	NA	1557	943
358	NA	425	5426
359	NA	4549	3376
360	NA	686	517
361	NA	7364	2922
362	NA	4376	8496
363	NA	3207	2215
364	NA	4496	1270
365	NA	9186	2065
366	NA	5345	4989
367	NA	5715	6523
368	NA	3435	6410
369	NA	7777	7646
370	NA	1849	6298
371	NA	4884	8819
372	NA	6467	8417
373	NA	9693	4956
374	NA	7264	2631
375	NA	8815	2635
376	NA	7320	2093
377	NA	7880	2747
378	NA	4027	4785
379	NA	4955	660
380	NA	7724	7716
381	NA	1165	9328
382	NA	4471	4456
383	NA	2494	4003
384	NA	5553	7004
385	NA	7398	3128
386	NA	1323	2066
387	NA	8528	4314
388	NA	3768	7840
389	NA	3990	5832
390	NA	4987	5358
391	NA	7552	2816
392	NA	2419	1281
393	NA	9048	5612
394	NA	1849	6392
395	NA	8929	1594
396	NA	9463	6925
397	NA	9416	4157
398	NA	1187	8099
399	NA	537	8088
400	NA	37	500
401	NA	6093	184
402	NA	4264	7023
403	NA	9145	6221
404	NA	8997	5899
405	NA	5613	8899
406	NA	5065	9566
407	NA	885	9655
408	NA	5655	8812
409	NA	3419	4922
410	NA	4423	423
411	NA	6408	7079
412	NA	7166	7456
413	NA	9291	8803
414	NA	9127	8299
415	NA	4510	3573
416	NA	7316	9599
417	NA	6344	1391
418	NA	2934	5965
419	NA	9381	6660
420	NA	9158	3920
421	NA	6657	6466
422	NA	6716	8560
423	NA	8902	8218
424	NA	6135	5962
425	NA	6235	147
426	NA	907	3726
427	NA	3965	6220
428	NA	7998	1211
429	NA	1529	5107
430	NA	2655	1882
431	NA	1696	9299
432	NA	8936	5480
433	NA	3398	3375
434	NA	7116	4684
435	NA	7898	319
436	NA	8500	774
437	NA	9239	3287
438	NA	7582	6261
439	NA	7928	3978
440	NA	6950	9067
441	NA	9053	6767
442	NA	9656	8573
443	NA	2984	5504
444	NA	9158	611
445	NA	5530	8032
446	NA	1328	7180
447	NA	2929	6993
448	NA	5867	5356
449	NA	4161	6222
450	NA	9377	7977
451	NA	8733	7599
452	NA	3333	4073
453	NA	1243	1695
454	NA	1770	8847
455	NA	3106	668
456	NA	5539	6698
457	NA	4423	5215
458	NA	7448	8582
459	NA	3029	4351
460	NA	5730	4044
461	NA	2616	6511
462	NA	7709	9999
463	NA	7590	8018
464	NA	8338	6454
465	NA	8936	7014
466	NA	8356	7880
467	NA	888	5735
468	NA	9431	3871
469	NA	2175	2752
470	NA	2458	3800
471	NA	7046	4257
472	NA	8973	1944
473	NA	4395	4564
474	NA	2847	8689
475	NA	8357	7264
476	NA	3112	7629
477	NA	1520	9985
478	NA	9257	409
479	NA	3659	2996
480	NA	7810	3124
481	NA	7050	4346
482	NA	1257	3358
483	NA	326	9752
484	NA	4341	4511
485	NA	6945	8249
486	NA	5654	3697
487	NA	2568	6127
488	NA	7992	8719
489	NA	2264	8585
490	NA	5785	9187
491	NA	761	2294
492	NA	4202	2499
493	NA	2718	3027
494	NA	5536	9948
495	NA	5199	425
496	NA	6296	7291
497	NA	1073	96
498	NA	3929	7859
499	NA	9366	2576
500	NA	9125	9335
501	NA	7924	2300
502	NA	5600	6516
503	NA	6089	8098
504	NA	4567	2265
505	NA	7425	3323
506	NA	4053	3308
507	NA	1343	5278
508	NA	8901	3350
509	NA	8028	9240
510	NA	3912	700
511	NA	8625	4642
512	NA	6936	5518
513	NA	339	1788
514	NA	9373	2383
515	NA	2080	9918
516	NA	5996	7289
517	NA	144	3879
518	NA	921	5320
519	NA	2994	8228
520	NA	4935	8037
521	NA	4511	7518
522	NA	4053	985
523	NA	6627	6275
524	NA	1754	2356
525	NA	9049	3130
526	NA	7700	3243
527	NA	9806	3418
528	NA	193	6012
529	NA	4135	154
530	NA	2583	2326
531	NA	2675	926
532	NA	360	6774
533	NA	1252	3243
534	NA	9922	9166
535	NA	3181	2966
536	NA	1132	2524
537	NA	2169	7516
538	NA	2839	7653
539	NA	2656	7538
540	NA	2230	4467
541	NA	616	8631
542	NA	4539	1585
543	NA	7061	1231
544	NA	2659	8495
545	NA	2863	590
546	NA	6578	9957
547	NA	2760	8722
548	NA	3832	2879
549	NA	8886	950
550	NA	9609	2338
551	NA	6640	5551
552	NA	5817	7453
553	NA	8296	2227
554	NA	1255	2923
555	NA	5406	6010
556	NA	9787	5954
557	NA	4774	4841
558	NA	6566	1655
559	NA	9127	5911
560	NA	3769	7718
561	NA	2561	2617
562	NA	5233	1643
563	NA	1802	6089
564	NA	9269	4106
565	NA	126	8270
566	NA	2589	2617
567	NA	2968	6495
568	NA	5092	1816
569	NA	9100	4549
570	NA	2386	8972
571	NA	7032	6858
572	NA	2753	1588
573	NA	8088	6622
574	NA	1949	6767
575	NA	6517	6762
576	NA	4156	8159
577	NA	8959	837
578	NA	2750	5497
579	NA	3942	8980
580	NA	8275	7410
581	NA	414	9457
582	NA	6414	2372
583	NA	6	6844
584	NA	7768	3905
585	NA	5920	8051
586	NA	2224	8330
587	NA	5218	9380
588	NA	1988	6459
589	NA	7969	6302
590	NA	402	1844
591	NA	9271	3774
592	NA	3583	3991
593	NA	8935	8873
594	NA	4296	7393
595	NA	2643	2383
596	NA	5068	2412
597	NA	7398	5318
598	NA	712	581
599	NA	5078	648
600	NA	4073	9929
601	NA	2621	8646
602	NA	7663	2071
603	NA	3101	9463
604	NA	2016	7298
605	NA	3139	732
606	NA	1041	9085
607	NA	4945	4641
608	NA	7473	4786
609	NA	9787	9950
610	NA	1182	9470
611	NA	2875	6830
612	NA	2110	462
613	NA	1393	7704
614	NA	7398	3943
615	NA	3417	7323
616	NA	2542	6405
617	NA	8947	9645
618	NA	6322	1467
619	NA	4083	7617
620	NA	2781	6647
621	NA	1394	5918
622	NA	994	980
623	NA	2028	7030
624	NA	843	7380
625	NA	2884	4680
626	NA	9870	6760
627	NA	1823	2244
628	NA	9052	2628
629	NA	6653	9829
630	NA	5919	757
631	NA	1906	3078
632	NA	4533	6176
633	NA	1842	2288
634	NA	717	9517
635	NA	5662	3352
636	NA	2198	5606
637	NA	2220	5202
638	NA	1574	7115
639	NA	2687	5165
640	NA	5839	2636
641	NA	7349	9144
642	NA	7192	4755
643	NA	4065	8239
644	NA	118	6827
645	NA	9938	3662
646	NA	2057	8237
647	NA	2615	4674
648	NA	6500	1972
649	NA	9774	1867
650	NA	364	6358
651	NA	5648	9468
652	NA	5363	1864
653	NA	3039	7509
654	NA	3311	741
655	NA	7548	4103
656	NA	7430	3126
657	NA	5653	4668
658	NA	5482	853
659	NA	6639	7789
660	NA	501	5311
661	NA	8687	830
662	NA	3074	1168
663	NA	4077	2250
664	NA	1075	6493
665	NA	6484	9498
666	NA	5908	7988
667	NA	6669	6135
668	NA	7160	7689
669	NA	1182	924
670	NA	9880	6607
671	NA	7855	2631
672	NA	5209	537
673	NA	5202	2077
674	NA	1783	4393
675	NA	7475	7200
676	NA	6428	1554
677	NA	7804	5742
678	NA	656	7428
679	NA	2104	9478
680	NA	7867	9398
681	NA	2264	602
682	NA	1457	8709
683	NA	6411	9922
684	NA	174	1076
685	NA	7661	9542
686	NA	4494	8524
687	NA	9247	6118
688	NA	4632	1927
689	NA	6986	4660
690	NA	3724	4054
691	NA	6642	3548
692	NA	1047	9292
693	NA	6863	7607
694	NA	790	2642
695	NA	4719	882
696	NA	5845	3024
697	NA	2369	927
698	NA	4920	2679
699	NA	2796	5397
700	NA	7349	1786
701	NA	3141	6676
702	NA	9741	1564
703	NA	3650	4545
704	NA	7282	763
705	NA	2428	1540
706	NA	3364	5259
707	NA	2224	2416
708	NA	4686	4026
709	NA	9885	9975
710	NA	2075	8839
711	NA	3725	3797
712	NA	8677	1826
713	NA	7980	2405
714	NA	1957	6886
715	NA	4661	168
716	NA	7162	2916
717	NA	5646	9941
718	NA	1730	9087
719	NA	1454	6448
720	NA	1063	956
721	NA	41	6863
722	NA	5266	9246
723	NA	1825	1726
724	NA	7848	4239
725	NA	3087	4649
726	NA	5931	2278
727	NA	3044	9423
728	NA	375	2513
729	NA	9616	2298
730	NA	3369	7760
731	NA	353	7639
732	NA	1837	5940
733	NA	8361	5699
734	NA	7864	2369
735	NA	8138	289
736	NA	5494	4298
737	NA	7148	7155
738	NA	332	5976
739	NA	980	2927
740	NA	8970	4278
741	NA	2388	6465
742	NA	7765	4648
743	NA	1606	2335
744	NA	36	5849
745	NA	4544	5460
746	NA	5940	3801
747	NA	7662	8620
748	NA	3160	3488
749	NA	2510	9279
750	NA	5250	7473
751	NA	1365	552
752	NA	7398	3883
753	NA	3463	3211
754	NA	7763	1368
755	NA	7791	3737
756	NA	800	4226
757	NA	6435	5285
758	NA	1419	4655
759	NA	7208	6725
760	NA	6513	2237
761	NA	7401	5143
762	NA	1931	796
763	NA	2501	7549
764	NA	8536	8432
765	NA	3443	6160
766	NA	28	4274
767	NA	1114	3766
768	NA	7069	8194
769	NA	4051	275
770	NA	270	8754
771	NA	3773	3984
772	NA	1780	8475
773	NA	3742	9122
774	NA	9043	9832
775	NA	3057	7343
776	NA	6449	6234
777	NA	2134	3348
778	NA	5569	6280
779	NA	1294	2456
780	NA	4308	6935
781	NA	5452	2005
782	NA	9621	8890
783	NA	3608	8928
784	NA	2150	8440
785	NA	7266	2908
786	NA	5437	9649
787	NA	2009	6531
788	NA	2080	4850
789	NA	5964	689
790	NA	5526	2584
791	NA	8915	6641
792	NA	7842	1148
793	NA	579	8894
794	NA	3014	6236
795	NA	3541	7625
796	NA	4017	8494
797	NA	798	2618
798	NA	9011	4722
799	NA	4684	7419
800	NA	4362	92
801	NA	4387	5014
802	NA	2744	7198
803	NA	2698	9989
804	NA	2532	6608
805	NA	9232	1658
806	NA	717	3719
807	NA	9729	977
808	NA	6921	63
809	NA	4382	4277
810	NA	7597	4719
811	NA	5556	221
812	NA	5300	5776
813	NA	8862	877
814	NA	6747	5564
815	NA	8590	4938
816	NA	1520	6186
817	NA	6832	6767
818	NA	6234	4503
819	NA	2963	4563
820	NA	565	1663
821	NA	2571	5983
822	NA	4723	3224
823	NA	5864	6478
824	NA	5663	9343
825	NA	3226	7620
826	NA	6865	9820
827	NA	1441	7446
828	NA	4337	2414
829	NA	4209	6963
830	NA	3033	5513
831	NA	8147	3038
832	NA	6238	6125
833	NA	7450	4823
834	NA	8120	7360
835	NA	3112	2607
836	NA	7070	938
837	NA	4328	5843
838	NA	7695	5332
839	NA	4022	8651
840	NA	614	4768
841	NA	7188	8206
842	NA	8835	2088
843	NA	3919	1554
844	NA	1634	5773
845	NA	723	7579
846	NA	7128	6196
847	NA	4127	3987
848	NA	2858	7612
849	NA	6922	6927
850	NA	5165	1634
851	NA	7066	3946
852	NA	5950	2735
853	NA	5288	9597
854	NA	7572	6670
855	NA	8914	2857
856	NA	7757	5602
857	NA	889	2261
858	NA	3435	4034
859	NA	610	551
860	NA	6784	8078
861	NA	8088	3267
862	NA	6699	6707
863	NA	4705	3900
864	NA	3070	2513
865	NA	2308	7336
866	NA	1767	3932
867	NA	166	6234
868	NA	7555	3005
869	NA	7301	7198
870	NA	780	3397
871	NA	7652	5196
872	NA	5784	6560
873	NA	6327	8026
874	NA	1627	3100
875	NA	5088	3110
876	NA	6539	85
877	NA	498	4390
878	NA	7144	1643
879	NA	584	7316
880	NA	5724	8744
881	NA	4340	9866
882	NA	5031	1257
883	NA	1385	8571
884	NA	1000	7860
885	NA	619	470
886	NA	5672	5555
887	NA	4781	9937
888	NA	5075	2783
889	NA	5940	1478
890	NA	5389	8302
891	NA	686	7908
892	NA	3061	980
893	NA	2245	3227
894	NA	8712	9982
895	NA	2345	9184
896	NA	6725	1230
897	NA	4262	6015
898	NA	4551	4669
899	NA	989	3043
900	NA	1653	7781
901	NA	1958	9196
902	NA	6476	6194
903	NA	8551	186
904	NA	5956	8129
905	NA	8094	9843
906	NA	1170	8337
907	NA	2685	7260
908	NA	5101	4096
909	NA	4398	8964
910	NA	1143	1754
911	NA	3019	3142
912	NA	6462	9985
913	NA	1537	7537
914	NA	6193	7416
915	NA	2874	9803
916	NA	7783	4080
917	NA	3864	1339
918	NA	7423	950
919	NA	2086	556
920	NA	3098	3014
921	NA	4119	8360
922	NA	1383	5989
923	NA	2387	7515
924	NA	4603	7478
925	NA	8877	5118
926	NA	376	4469
927	NA	3849	3018
928	NA	9349	4434
929	NA	5814	3633
930	NA	892	2645
931	NA	8834	9194
932	NA	9843	1713
933	NA	8512	5608
934	NA	2911	8700
935	NA	3606	2448
936	NA	5472	6083
937	NA	24	3824
938	NA	2473	58
939	NA	1610	9974
940	NA	1240	9720
941	NA	2856	8051
942	NA	4049	2553
943	NA	9405	203
944	NA	1230	8250
945	NA	4717	3568
946	NA	8590	3972
947	NA	9941	1490
948	NA	2372	718
949	NA	3632	2170
950	NA	6737	8581
951	NA	9329	8010
952	NA	1823	680
953	NA	5626	1678
954	NA	4873	9567
955	NA	3032	4126
956	NA	4884	3743
957	NA	202	6764
958	NA	5472	475
959	NA	5046	3562
960	NA	1246	5248
961	NA	7947	4917
962	NA	246	3878
963	NA	4838	1017
964	NA	4914	6959
965	NA	7762	1822
966	NA	7743	8285
967	NA	701	9073
968	NA	3711	1702
969	NA	9825	5531
970	NA	5432	2764
971	NA	4080	1220
972	NA	5115	2376
973	NA	4197	1333
974	NA	2509	9802
975	NA	9206	8064
976	NA	7591	4278
977	NA	2474	5783
978	NA	5512	5703
979	NA	616	4436
980	NA	233	3705
981	NA	7863	9377
982	NA	5566	3173
983	NA	6583	2154
984	NA	8802	595
985	NA	1490	6424
986	NA	7343	1533
987	NA	2886	499
988	NA	4586	6438
989	NA	190	9846
990	NA	1338	9354
991	NA	7716	660
992	NA	4645	8764
993	NA	2818	3781
994	NA	247	5220
995	NA	8491	6135
996	NA	1855	4424
997	NA	8085	6329
998	NA	9985	1547
999	NA	886	5182
1000	NA	9153	9656
1001	NA	696	1432
1002	NA	5513	1397
1003	NA	4205	216
1004	NA	254	3384
1005	NA	1839	3941
1006	NA	860	643
1007	NA	5910	7877
1008	NA	3615	7340
1009	NA	274	6781
1010	NA	7734	7832
1011	NA	4970	9137
1012	NA	594	8917
1013	NA	614	9341
1014	NA	8356	628
1015	NA	17	2347
1016	NA	1066	332
1017	NA	4449	5764
1018	NA	3020	2420
1019	NA	2613	7980
1020	NA	372	8411
1021	NA	1240	4452
1022	NA	3307	9959
1023	NA	6505	7099
1024	NA	3123	1501
1025	NA	9423	7880
1026	NA	7038	5429
1027	NA	3614	3504
1028	NA	5144	9800
1029	NA	4748	5665
1030	NA	4324	7400
1031	NA	7210	7471
1032	NA	1285	911
1033	NA	4923	5950
1034	NA	3424	2807
1035	NA	4979	5227
1036	NA	8053	4071
1037	NA	3087	4830
1038	NA	5693	1364
1039	NA	7541	693
1040	NA	7117	5894
1041	NA	288	1874
1042	NA	9555	6472
1043	NA	581	836
1044	NA	3449	2932
1045	NA	8520	7192
1046	NA	3281	1533
1047	NA	1316	4004
1048	NA	9021	9331
1049	NA	8587	455
1050	NA	5037	5478
1051	NA	6762	4324
1052	NA	7770	2295
1053	NA	576	7790
1054	NA	1823	2320
1055	NA	1955	7673
1056	NA	8562	5651
1057	NA	5341	3198
1058	NA	8345	5368
1059	NA	5685	9278
1060	NA	7784	6443
1061	NA	348	8879
1062	NA	93	2514
1063	NA	7861	7239
1064	NA	9053	4080
1065	NA	828	3346
1066	NA	8908	6934
1067	NA	5075	6685
1068	NA	8940	8815
1069	NA	7331	2282
1070	NA	5511	1295
1071	NA	6537	6840
1072	NA	8590	1334
1073	NA	8066	4149
1074	NA	7476	9622
1075	NA	5310	1890
1076	NA	9927	7755
1077	NA	7118	7827
1078	NA	6788	996
1079	NA	8389	7368
1080	NA	2840	8346
1081	NA	7798	6726
1082	NA	8519	4703
1083	NA	9423	49
1084	NA	7532	2282
1085	NA	1675	2608
1086	NA	1361	2042
1087	NA	4344	3258
1088	NA	8433	3451
1089	NA	6635	5801
1090	NA	2951	4532
1091	NA	147	3838
1092	NA	8676	4043
1093	NA	3731	8301
1094	NA	8555	534
1095	NA	8312	330
1096	NA	5055	3813
1097	NA	5579	9888
1098	NA	1486	9993
1099	NA	9055	3797
1100	NA	8346	7745
1101	NA	7140	8559
1102	NA	8871	5902
1103	NA	8721	252
1104	NA	8241	9432
1105	NA	4737	7296
1106	NA	8569	2348
1107	NA	7474	6982
1108	NA	3287	3344
1109	NA	3815	5759
1110	NA	2470	4595
1111	NA	3016	9676
1112	NA	5019	7468
1113	NA	4490	6924
1114	NA	5313	6061
1115	NA	908	8666
1116	NA	4778	5372
1117	NA	153	6524
1118	NA	9919	5736
1119	NA	1364	9620
1120	NA	6344	2859
1121	NA	5995	3489
1122	NA	4790	728
1123	NA	898	6997
1124	NA	772	6101
1125	NA	9160	7710
1126	NA	6191	4785
1127	NA	4453	2665
1128	NA	595	9234
1129	NA	2098	166
1130	NA	7429	9695
1131	NA	5019	577
1132	NA	1784	9032
1133	NA	2520	3654
1134	NA	2465	6184
1135	NA	7597	5582
1136	NA	5838	4028
1137	NA	448	2241
1138	NA	8848	4165
1139	NA	6669	2146
1140	NA	3143	6451
1141	NA	1077	4386
1142	NA	9295	4140
1143	NA	8612	2054
1144	NA	4180	3017
1145	NA	4309	7389
1146	NA	3858	8914
1147	NA	91	1707
1148	NA	8883	2568
1149	NA	6036	4722
1150	NA	684	7846
1151	NA	4268	6932
1152	NA	8812	9642
1153	NA	8441	5436
1154	NA	1152	4251
1155	NA	7169	3579
1156	NA	3187	1511
1157	NA	4136	830
1158	NA	611	407
1159	NA	7283	3645
1160	NA	4478	257
1161	NA	6227	8691
1162	NA	7725	9877
1163	NA	1362	4201
1164	NA	8220	7483
1165	NA	8807	8793
1166	NA	1524	6238
1167	NA	9941	9534
1168	NA	2527	5435
1169	NA	3515	573
1170	NA	9580	2746
1171	NA	4547	8660
1172	NA	9997	4470
1173	NA	2827	3261
1174	NA	5587	3171
1175	NA	7728	2710
1176	NA	7916	7506
1177	NA	5677	6692
1178	NA	2081	9870
1179	NA	6673	1320
1180	NA	6899	6442
1181	NA	3794	338
1182	NA	3488	6873
1183	NA	2563	2527
1184	NA	2095	7568
1185	NA	118	302
1186	NA	2588	313
1187	NA	4218	9645
1188	NA	3838	8222
1189	NA	6834	4721
1190	NA	5919	9090
1191	NA	7145	938
1192	NA	8139	8606
1193	NA	2260	8374
1194	NA	5651	659
1195	NA	1860	1869
1196	NA	8809	1257
1197	NA	6103	8486
1198	NA	7151	3446
1199	NA	4668	894
1200	NA	1513	1481
1201	NA	4993	7882
1202	NA	8303	7006
1203	NA	6060	9802
1204	NA	9785	5443
1205	NA	8759	9257
1206	NA	6146	5376
1207	NA	5499	9837
1208	NA	1674	5256
1209	NA	901	7719
1210	NA	2872	4398
1211	NA	9330	2853
1212	NA	8430	4744
1213	NA	8014	6250
1214	NA	4304	8336
1215	NA	4799	1266
1216	NA	6438	2816
1217	NA	9334	2931
1218	NA	3648	3006
1219	NA	3637	982
1220	NA	706	4836
1221	NA	6437	5350
1222	NA	6570	9655
1223	NA	9320	5721
1224	NA	2288	9375
1225	NA	9318	4433
1226	NA	4440	3187
1227	NA	5770	4324
1228	NA	1902	673
1229	NA	5035	1780
1230	NA	5625	3916
1231	NA	3585	4049
1232	NA	2828	7898
1233	NA	2315	814
1234	NA	8340	932
1235	NA	520	2699
1236	NA	3011	158
1237	NA	4778	1946
1238	NA	6076	5999
1239	NA	6976	9283
1240	NA	6065	8973
1241	NA	3789	3343
1242	NA	2019	1942
1243	NA	786	4729
1244	NA	9036	9365
1245	NA	6108	5618
1246	NA	2149	3317
1247	NA	7066	4590
1248	NA	798	4307
1249	NA	2480	3562
1250	NA	3561	1598
1251	NA	231	3332
1252	NA	3058	2060
1253	NA	2563	1884
1254	NA	4803	7311
1255	NA	8254	924
1256	NA	7069	7575
1257	NA	9693	5958
1258	NA	2371	1109
1259	NA	3470	292
1260	NA	5085	6159
1261	NA	6213	5863
1262	NA	1687	9185
1263	NA	4830	6351
1264	NA	5868	3123
1265	NA	1556	4781
1266	NA	7713	2881
1267	NA	6358	6498
1268	NA	6334	5206
1269	NA	2630	8400
1270	NA	561	1838
1271	NA	7064	3580
